hour,altitude,altitude_change,azimuth,temperature,rainfall,windvelocity,humidity,snowfall,sky,output
5,-23.91962292,11.359576,78.16763212,0,,0.7,93,,1,0
6,-12.10804925,11.81157368,87.7905423,-0.1,,1.4,93,,3,0
7,-0.217814466,11.89023478,96.88612174,-0.3,,0.6,95,,4,3.3
8,11.44182884,11.65964331,106.2698515,1.3,,0.9,92,,4,12.9
9,22.51899706,11.07716822,116.7554149,3.3,,0.4,81,,4,17
10,32.5114061,9.992409039,129.2946831,7.2,,2,55,,3,64.6
11,40.63808854,8.12668244,144.9396042,9.1,,2.1,45,,3,107.9
12,45.78003547,5.141946936,164.234306,9.8,,1.4,43,,3,95.3
13,46.81751276,1.037477284,174.14242,10.7,,1.5,45,,3,114.9
14,43.46859143,-3.348921324,206.5512745,11.8,,1.9,53,,3,89.4
15,36.57066774,-6.897923693,223.8985808,12.2,,2.1,58,,4,58.8
16,27.32441147,-9.246256269,237.7526458,11.5,,1.9,59,,4,52.6
17,16.67374069,-10.65067078,249.0609298,11.1,,3.1,53,,1,15.5
18,5.233955094,-11.4397856,258.8480323,9.4,,1.7,60,,2,1.6
19,-6.588144496,-11.82209959,267.9800399,7,,1.9,64,,2,0
20,-18.4759222,-11.8877777,277.2493415,5.6,,1,68,,3,0
21,-30.10080591,-11.62488371,287.5550913,5.1,,0.6,69,,1,0
22,-40.99556945,-10.89476355,300.1551978,3.5,,1.6,82,,1,0
23,-50.33700842,-9.341438969,316.9254128,3.3,,1.1,85,,1,0
0,-56.27516516,-5.938156734,340.1430093,2.8,,1.2,89,,1,0
1,-57.56664333,-1.291478176,352.4006031,1.7,,0.5,91,,2,0
2,-53.37488915,4.191754184,33.07881139,1.8,,1,94,,1,0
3,-45.24791356,8.126975589,52.43924994,1,,0.1,96,,1,0
4,-34.96832045,10.27959311,66.68545693,0.1,,0.8,99,,1,0
5,-23.62732205,11.3409984,77.87352956,-0.4,,1.3,100,,1,0
6,-11.82316838,11.80415367,87.50740172,-0.2,,0.1,100,,1,0
7,0.06927281,11.89244119,96.61142052,-0.7,,0,100,,1,6.7
8,11.74002381,11.670751,106.0017834,1.4,,0.2,95,,1,39.7
9,22.8370132,11.09698938,116.4972413,4.5,,1.7,80,,1,83.3
10,32.85708393,10.02007073,129.0618986,7.6,,1.6,68,,1,112.5
11,41.01449499,8.157411066,144.7714108,10.5,,1.1,60,,1,132.8
12,46.17646585,5.161970857,164.1956254,12.9,,1.6,54,,1,139.6
13,47.20407252,1.027606668,174.0075965,14,,2.5,48,,1,134.8
14,43.81391294,-3.390159573,206.8228785,14.8,,1.9,41,,1,123.6
15,36.86431595,-6.949596993,224.2325117,16.5,,1.3,37,,1,94.1
16,27.57347721,-9.290838737,238.1015106,16.6,,1.8,36,,1,59.6
17,16.89078403,-10.68269319,249.40856,14.7,,3.6,47,,1,23.9
18,5.431415985,-11.45936804,259.1943338,13,,2.5,50,,1,2.1
19,-6.398719044,-11.83013503,268.3315767,10.2,,1,62,,1,0
20,-18.28289221,-11.88417317,277.6153127,8.8,,1,71,,1,0
21,-29.89081137,-11.60791916,287.9445741,7.1,,0.9,81,,1,0
22,-40.75176403,-10.86095266,300.5701266,6.2,,0.7,82,,1,0
23,-50.03951897,-9.287754943,317.3368067,5.2,,0,85,,3,0
0,-55.9119121,-5.872393129,340.4395973,4.4,,0.7,91,,2,0
1,-57.16797283,-1.256060725,352.3641218,4.5,,0.4,91,,4,0
2,-52.99282956,4.175143262,32.88595668,3.3,,0.3,95,,4,0
3,-44.90298387,8.089845693,52.15480044,2.8,,0.9,98,,3,0
4,-34.65422726,10.24875661,66.3854522,2.3,,0.4,99,,2,0
5,-23.33199072,11.32223654,77.58076572,1.9,,0.3,99,,1,0
6,-11.53552918,11.79646154,87.2248035,2.4,,1.3,99,,2,0
7,0.358837054,11.89436623,96.33668622,1.9,,1,100,,2,8.6
8,12.04044617,11.68160911,105.7332057,2.9,,0.8,100,,2,39.9
9,23.15707615,11.11662999,116.2381435,7.5,,0.4,82,,2,70.6
10,33.20473945,10.04766329,128.8279763,10.1,,1.1,71,,1,99.4
11,41.39291502,8.188175576,144.6026394,12.7,,1.3,55,,3,108.4
12,46.57480579,5.181890769,164.1586587,14.3,,1.1,48,,3,81.8
13,47.59183705,1.017031261,173.8677264,15.9,,1.8,43,,3,89.9
14,44.15930914,-3.432527909,207.1009427,16.2,,1.2,45,,4,54.2
15,37.15720848,-7.00210066,224.5721163,15.9,,1.7,45,,4,41.5
16,27.8214739,-9.335734579,238.4547543,15.5,,2.9,50,,4,28.7
17,17.10680522,-10.71466869,249.7595431,13.3,,2.9,62,,4,10.6
18,5.628109232,-11.47869599,259.5432862,12.8,,2.5,62,,4,0.4
19,-6.209676342,-11.83778557,268.6852666,12.7,,2.3,55,,4,0
20,-18.08975928,-11.88008294,277.9830008,11.6,,2.4,64,,4,0
21,-29.68014456,-11.59038528,288.3352168,11.9,0,2.4,57,,4,0
22,-40.50669078,-10.82654622,300.9852631,10.7,,2,71,,4,0
23,-49.74033862,-9.233647844,317.7469368,10.1,,0.9,76,,4,0
0,-55.54707808,-5.806739462,340.7345015,8.6,0.2,1,88,,4,0
1,-56.76768286,-1.220604779,352.3253248,7.6,,0.7,100,,4,0
2,-52.60838282,4.15930004,32.69824046,7.5,,2,100,,4,0
3,-44.55508645,8.053296374,51.87453012,7.6,1,2.4,100,,4,0
4,-34.33707952,10.21800693,66.08800482,7.5,,2.6,100,,4,0
5,-23.03378109,11.30329842,77.28937366,6.9,,3,98,,4,0
6,-11.24527983,11.78850127,86.9427804,6.7,0.3,2.2,100,,4,0
7,0.650730636,11.89601046,96.06194368,6.7,,2.1,100,,4,0.5
8,12.34294655,11.69221592,105.4641295,6.6,,2.4,100,,4,2.6
9,23.47903424,11.13608769,115.9781105,7.1,2.7,2.9,100,,4,5.5
10,33.55422104,10.0751868,128.5928732,7.5,,3.1,100,,4,14.7
11,41.77320409,8.218983048,144.433217,7.7,,2.8,100,,4,17.6
12,46.97492388,5.201719792,164.1233479,8,3.1,2.7,100,,4,11.8
13,47.98068156,1.005757675,173.72282,7.4,,4,100,,4,20.9
14,44.50466347,-3.476018086,207.3854307,7.9,,2.7,99,,4,9.5
15,37.44925385,-7.055409618,224.9172981,7.1,0.2,4,100,,4,13.8
16,28.06834108,-9.380912777,238.8122492,7.1,,4,100,,4,3.5
17,17.32177,-10.74657108,250.1137432,7,,4.3,100,,4,0.6
18,5.824019488,-11.49775051,259.8947521,6.9,0,3.8,95,,4,0
19,-6.021019636,-11.84503912,269.0409687,6.9,,3.8,91,,1,0
20,-17.89652121,-11.87550157,278.3522556,6.2,,4.2,74,,1,0
21,-29.46880588,-11.57228467,288.7268517,5.6,,3.4,71,,1,0
22,-40.26036455,-10.79155867,301.4004172,5,,3.2,70,,1,0
23,-49.43951251,-9.179147964,318.1556079,4.4,,3.7,70,,1,0
0,-55.18074825,-5.741235738,341.0275561,3.9,,2.7,71,,1,0
1,-56.36589726,-1.185149008,352.2844262,3.9,,2.9,70,,1,0
2,-52.22171124,4.144186019,32.51548949,2.9,,3.2,74,,1,0
3,-44.20439155,8.017319686,51.59838676,2,,2,76,,1,0
4,-34.01703951,10.18735205,65.79312541,2.1,,2.9,74,,1,0
5,-22.73284769,11.28419182,76.99938292,1.1,,2.7,77,,1,0
6,-10.9525708,11.78027689,86.66136283,1,,2.8,71,,1,0
7,0.944803768,11.89737457,95.78721616,0.7,,2,67,,1,11.7
8,12.6473736,11.70256983,105.1945645,2,,1.8,62,,1,55.3
9,23.80273381,11.15536021,115.7171302,3,,4.2,54,,1,99.9
10,33.90537517,10.10264136,128.3565444,4.2,,4.4,47,,1,131.5
11,42.15521597,8.249840796,144.2630672,5.2,,4.1,47,,1,151.2
12,47.37668768,5.22147171,164.0896311,5.7,,5,50,,1,160.1
13,48.37048095,0.993793273,173.5728909,6.4,,4.9,54,,1,156.9
14,44.84986011,-3.520620847,207.6763008,6.5,,4.9,55,,1,142.5
15,37.74036243,-7.109497672,225.2679551,6.6,,5.3,54,,1,114.3
16,28.31402059,-9.426341839,239.1738636,6.9,,4.7,57,,1,79.8
17,17.53564632,-10.77837428,250.4710219,6.2,,4.6,57,,1,31.4
18,6.019133178,-11.51651314,260.2485921,5.9,,3.9,63,,1,2
19,-5.832751017,-11.85188419,269.3985407,4.3,,2.2,70,,1,0
20,-17.70317538,-11.87042436,278.7229259,3.7,,1.3,71,,1,0
21,-29.25679623,-11.55362085,289.1193104,2.7,,0.2,81,,1,0
22,-40.01280167,-10.75600544,301.8153995,2.3,,1.3,83,,1,0
23,-49.13708788,-9.124286214,318.5626281,1.9,,0.7,86,,1,0
0,-54.81300945,-5.675921571,341.3186004,0.9,,0.1,91,,1,0
1,-55.96274045,-1.149730994,352.2416345,0.8,,1.6,92,,1,0
2,-51.83297733,4.129763122,32.33753001,0.8,,1.9,93,,1,0
3,-43.85107062,7.981906711,51.32631311,0.4,,1.6,93,,1,0
4,-33.69427145,10.15679917,65.50081988,0.5,,1.2,94,,1,0
5,-22.42934719,11.26492426,76.71081972,-0.8,,0.1,98,,1,0
6,-10.65755471,11.77179248,86.38057896,-0.4,,1.5,97,,1,0
7,1.240904643,11.89845935,95.51252541,-0.3,,1.2,97,,1,10.7
8,12.95357403,11.71266939,104.9245196,2.1,,1.2,84,,1,48.2
9,24.12801938,11.17444535,115.4551897,4.6,,1.7,72,,1,89.8
10,34.25804649,10.13002711,128.1189438,6.9,,1.8,70,,2,67.5
11,42.53880283,8.280756343,144.0921104,8.3,,3.4,55,,2,62.8
12,47.7799638,5.241160965,164.0574421,10,,2.7,47,,2,95.1
13,48.76110997,0.981146178,173.4179564,11.5,,3.9,44,,2,138.5
14,45.19478406,-3.56632591,207.9735063,12.6,,3.4,46,,2,128
15,38.03044653,-7.16433753,225.6239798,13.9,,5.3,37,,1,84.3
16,28.55845669,-9.471989841,239.5394618,13.4,,5.1,38,,1,64.4
17,17.74840431,-10.81005239,250.8312379,11.8,,5.1,44,,1,28.9
18,6.21343845,-11.53496586,260.6046652,10.4,,3.1,44,,1,3.4
19,-5.644871502,-11.85830995,269.7578391,8.7,,2.1,58,,2,0
20,-17.50971889,-11.86484739,279.0948593,8.3,,2,67,,1,0
21,-29.04411712,-11.53439823,289.5124244,6.8,,1.2,74,,1,0
22,-39.76402005,-10.71990293,302.2300218,6.5,,1.3,80,,3,0
23,-48.83311413,-9.069094076,318.9678094,6.3,,1.2,82,,3,0
0,-54.44395027,-5.610836138,341.607479,6.1,,0.8,85,,3,0
1,-55.5583375,-1.114387239,352.1971525,6.6,,1.2,83,,3,0
2,-51.44234375,4.115993753,32.16418819,6.9,,1.4,89,,4,0
3,-43.49529611,7.947047639,51.05824733,7,,2.8,93,,4,0
4,-33.36894132,10.12635479,65.21108972,6.4,,3.4,100,,4,0
5,-22.12343827,11.24550305,76.4237071,6.1,,2.9,100,,4,0
6,-10.36038615,11.76305212,86.10045485,5.5,0.1,3.2,91,,4,0
7,1.538879578,11.89926573,95.23789183,5.2,,2.2,85,,4,3.6
8,13.26139279,11.72251321,104.6540026,5.1,,3.5,73,,4,28.9
9,24.45473371,11.19334093,115.1922752,5.2,,3.7,62,,3,77.6
10,34.61207791,10.15734419,127.8800235,6.2,,4.3,46,,3,116.5
11,42.92381531,8.311737398,143.9202638,7.7,,3.4,39,,2,138.4
12,48.18461796,5.260802652,164.0267108,8.6,,3.8,33,,2,151.5
13,49.15244325,0.96782529,173.2580369,9.6,,3.3,36,,1,143.7
14,45.5393213,-3.61312195,208.2769956,8.9,,5.6,45,,2,131
15,38.31942048,-7.219900816,225.9852596,8.4,,5.8,46,,3,108.1
16,28.801596,-9.517824479,239.9089043,7.8,,5.6,48,,2,57.7
17,17.96001631,-10.8415797,251.1942472,6.4,,4.9,50,,1,21.8
18,6.406925126,-11.55309118,260.9628284,4.5,,3.9,52,,1,3.4
19,-5.457381105,-11.86430623,270.1187189,4,,2.2,49,,1,0
20,-17.31614865,-11.85876755,279.4679027,2.8,,1.4,58,,1,0
21,-28.83077079,-11.51462214,289.9060248,3,,3.3,53,,1,0
22,-39.51403924,-10.68326846,302.6440969,2.1,,1.8,56,,1,0
23,-48.52764279,-9.013603551,319.3709673,1.4,,2.2,58,,1,0
0,-54.07366093,-5.546018138,341.8940414,0.6,,2.7,63,,1,0
1,-55.15281409,-1.079153158,352.1511774,-0.5,,1.3,66,,2,0
2,-51.04997324,4.102840847,31.99529059,-1,,1.8,71,,1,0
3,-43.13724139,7.912731849,50.7941234,-1.2,,2.5,72,,1,0
4,-33.0412167,10.0960247,64.92393226,-1.3,,2.2,74,,1,0
5,-21.81528146,11.22593524,76.13806502,-2.3,,1.4,76,,1,0
6,-10.06122155,11.75405991,85.8210145,-2.3,,1.9,79,,1,0
7,1.838573168,11.89979472,94.96333455,-2.7,,0.3,82,,1,12.2
8,13.57067319,11.73210002,104.3830207,0.9,,0.3,66,,1,53.2
9,24.78271801,11.21204482,114.928372,2.1,,0.6,57,,1,99.5
10,34.96731074,10.18459273,127.6397343,4.5,,3,63,,1,130
11,43.31010257,8.342791829,143.7474414,5.6,,3.7,49,,1,145.3
12,48.59051509,5.280412512,163.9973631,7.4,,4.2,56,,1,154.7
13,49.54435538,0.953840292,173.0931568,7.4,,4.2,56,,1,151.2
14,45.88335879,-3.660996584,208.5867114,8.3,,5.1,56,,1,138.1
15,38.6072007,-7.27615809,226.3516763,8.2,,6.4,56,,1,100.5
16,29.04338758,-9.563813121,240.2820478,8.3,,5.9,60,,1,63.1
17,18.17045681,-10.87293078,251.5599036,8.2,,5.9,66,,2,16.7
18,6.599584636,-11.57087217,261.322937,7.3,,5.2,75,,2,2.4
19,-5.270278925,-11.86986356,270.4810341,6.2,,2.8,83,,2,0
20,-17.12246143,-11.85218251,279.8419021,5.4,,2.1,88,,1,0
21,-28.61676024,-11.49429881,290.2999424,5.8,,3.2,90,,3,0
22,-39.26288051,-10.64612026,303.0574391,5.2,,3.5,93,,1,0
23,-48.22072762,-8.957847111,319.7719211,4.6,,3.4,96,,1,0
0,-53.70223336,-5.481505746,342.1781423,4,,2.5,99,,1,0
1,-54.74629645,-1.044063083,352.1039009,4,,3,96,,1,0
2,-50.65602852,4.090267921,31.83066451,3.3,,1.6,98,,1,0
3,-42.77708053,7.878947992,50.5338716,3.1,,1,99,,1,0
4,-32.71126656,10.06581398,64.63934091,2.2,,0.9,99,,1,0
5,-21.50503894,11.20622762,75.8539106,2.5,,0.7,100,,2,0
6,-9.760218994,11.74481994,85.54228005,2.2,,1.1,100,,3,0
7,2.13982843,11.90004742,94.68887154,2,,1.6,100,,4,4.8
8,13.88125707,11.74142864,104.1115803,3.5,,1,98,,4,22.6
9,25.11181198,11.23055492,114.6634654,6.2,,2.1,89,,4,75.6
10,35.3235848,10.21177282,127.3980259,7.7,,4.1,68,,1,111.8
11,43.69751243,8.373927634,143.5735544,8.8,,5.4,47,,1,128.7
12,48.99751935,5.300006922,163.9693206,8.4,,6.7,42,,2,130.6
13,49.93672102,0.939201666,172.9233441,8.6,,6.9,43,,3,136.6
14,46.22678467,-3.709936353,208.9025914,7.8,,9.1,45,,1,125.6
15,38.8937058,-7.333078871,226.7231066,7.8,,7.4,42,,1,116.6
16,29.28378293,-9.609922864,240.658745,6.7,,7.4,42,,2,42.9
17,18.37970243,-10.9040805,251.9280584,5.4,,7.3,46,,3,45
18,6.791409966,-11.58829247,261.684845,4.6,,6.1,48,,2,4
19,-5.083563222,-11.87497319,270.8446376,3.5,,5.2,53,,3,0
20,-16.928654,-11.84509077,280.216703,2.8,,5.3,51,,3,0
21,-28.4020894,-11.47343541,290.6940084,2.5,,4.8,56,,1,0
22,-39.01056688,-10.60847748,303.469864,1.9,,4.7,66,,1,0
23,-47.91242452,-8.901857642,320.170494,1.1,,2,69,,1,0
0,-53.3297611,-5.417336573,342.4596415,1.1,,2.7,70,,1,0
1,-54.33891137,-1.00915027,352.0555087,0.4,,2.7,73,,1,0
2,-50.26067225,4.078239118,31.67013835,0.1,,2,73,,1,0
3,-42.41498819,7.845684061,50.27741885,-1,,1.2,81,,1,0
4,-32.37926114,10.03572705,64.35730543,-0.8,,1.7,79,,1,0
5,-21.1928744,11.18638674,75.57125824,-1,,1.4,78,,1,0
6,-9.457538088,11.73533631,85.26427184,-1.8,,0.9,84,,1,0.1
7,2.442486959,11.90002505,94.41451974,-2.1,,1.3,86,,1,13
8,14.1929849,11.75049795,103.8396875,-0.1,,0.9,80,,1,54.5
9,25.44185401,11.2488691,114.39754,2.6,,1.2,65,,1,96.5
10,35.68073847,10.23888447,127.1548472,4.6,,1.3,54,,1,131.9
11,44.08589138,8.405152909,143.3985109,5.9,,1.6,53,,1,148.6
12,49.40549427,5.319602887,163.9425005,7.3,,2.7,45,,1,154.7
13,50.32941497,0.9239207,172.7486304,7.7,,3.9,41,,1,157.2
14,46.56948826,-3.759926709,209.2245674,8.2,,3.7,41,,1,142.5
15,39.1788566,-7.390631664,227.0994216,8.8,,3.3,43,,1,117.5
16,29.52273601,-9.656120584,241.0388455,8.2,,4.8,55,,1,78.9
17,18.58773191,-10.9350041,252.2985607,6.7,,4.9,62,,1,32.4
18,6.98239558,-11.60533633,262.0484048,5.6,,3.7,63,,1,2.8
19,-4.897231512,-11.87962709,271.2093813,4.1,,2.8,73,,1,0
20,-16.73472318,-11.83749167,280.5921502,3.4,,2.4,80,,1,0
21,-28.18676316,-11.45203998,291.0880539,3,,1.3,84,,1,0
22,-38.75712326,-10.5703601,303.8811891,2.4,,1.2,89,,1,0
23,-47.60279165,-8.845668396,320.5665132,2.1,,1.2,88,,1,0
0,-52.95633928,-5.353547629,342.7384037,1.6,,0.3,92,,2,0
1,-53.93078618,-0.974446895,352.0061813,2.1,,1.2,89,,1,0
2,-49.86406693,4.066719246,31.51354198,2.5,,0.9,90,,1,0
3,-42.05113946,7.812927469,50.02468913,2.5,,1.7,88,,3,0
4,-32.04537174,10.00576772,64.07781217,2.5,,0.6,90,,4,0
5,-20.87895286,11.16641888,75.29011979,3.2,,1.9,86,,4,0
6,-9.15333977,11.72561309,84.98700859,3.3,,2.3,85,,4,0
7,2.746389083,11.89972885,94.14029517,3.7,,1.7,85,,4,0.4
8,14.50569599,11.75930691,103.5673479,4,,2.4,89,,4,1.8
9,25.77268126,11.26698526,114.1305802,4.1,,3.4,87,,4,3.8
10,36.03860889,10.26592763,126.910146,4.6,,1.8,88,,4,5.9
11,44.47508471,8.43647582,143.2222163,5.2,,1.5,85,,4,16.8
12,49.81430274,5.339218029,163.9168162,5.9,,0.7,84,,4,68.9
13,50.72231224,0.908009502,172.5690513,7.6,,1.6,82,,3,91.4
14,46.91136024,-3.810952005,209.5525662,11.2,,4.3,81,,2,116.8
15,39.46257625,-7.448783991,227.4804876,12.3,,4.1,69,,2,110.2
16,29.76020325,-9.702372997,241.4221949,12.6,,5.1,66,,1,74.6
17,18.79452603,-10.96567722,252.6712575,11.9,,4.3,69,,1,32.1
18,7.172537361,-11.62198867,262.4134675,10.5,,4.2,71,,1,4.2
19,-4.711280645,-11.88381801,271.5751162,8.6,,3.4,78,,1,0
20,-16.540666,-11.82938536,280.9680881,7.4,,1.3,81,,1,0
21,-27.97078748,-11.43012148,291.4819103,6.2,,1.6,87,,1,0
22,-38.50257642,-10.53178893,304.2912334,5.3,,0.3,94,,1,0
23,-47.29188935,-8.78931293,320.9598099,4.2,,0.3,98,,1,0
0,-52.58206463,-5.290175278,343.0142988,2.4,,0.3,100,,1,0
1,-53.52204869,-0.939984061,351.9560932,2.4,,0,100,,1,0
2,-49.46637487,4.055673813,31.360707,1.7,,0,100,,1,0
3,-41.68570975,7.780665124,49.7756039,2,,0.7,100,,1,0
4,-31.70977058,9.975939168,63.80084439,1.3,,0,100,,1,0
5,-20.5634405,11.14633008,75.01050474,0.2,,0.4,100,,1,0
6,-8.847786162,11.71565434,84.71050751,-0.3,,0,100,,1,0.2
7,3.051374022,11.89916018,93.86621307,0.7,,1.7,100,,1,12.2
8,14.81922857,11.76785455,103.2945666,2.6,,1,100,,1,51
9,26.10412985,11.28490128,113.8625705,6.9,,0.6,91,,1,86.2
10,36.397032,10.29290215,126.6638696,8.4,,2.2,75,,1,121.1
11,44.86493657,8.46790457,143.0445733,11.1,,1.9,58,,1,142.1
12,50.22380715,5.35887057,163.8921766,13.4,,2.9,47,,1,151.6
13,51.11528816,0.891481011,172.3846462,14.9,,2.6,38,,1,147.8
14,47.25229268,-3.862995478,209.8865084,15.4,,2.9,35,,1,134.9
15,39.74479026,-7.507502417,227.8661651,16.7,,3.1,38,,1,109.1
16,29.99614354,-9.748646719,241.8086358,17.4,,3.7,40,,1,75.6
17,19.00006759,-10.99607595,253.0459938,16.8,,3.4,33,,1,33.1
18,7.36183253,-11.63823506,262.779883,15.8,,2.9,34,,1,3.4
19,-4.525706904,-11.88753943,271.9416926,13.3,,1.5,41,,1,0
20,-16.34647974,-11.82077284,281.3443609,11.1,,0.6,43,,1,0
21,-27.75416949,-11.40768975,291.8754094,10.1,,0,48,,1,0
22,-38.24695511,-10.49278561,304.699818,10.1,,1.1,49,,1,0
23,-46.97978016,-8.732825054,321.3502195,9.8,,1.7,52,,1,0
0,-52.20703536,-5.227255201,343.2872013,10.7,,1.8,50,,1,0
1,-53.11282716,-0.905791802,351.9054137,9.8,,2.3,54,,1,0
2,-49.0677581,4.04506906,31.21146707,10.4,,2.8,61,,1,0
3,-41.31887461,7.748883492,49.53008243,10,,1.3,57,,1,0
4,-31.3726306,9.946244008,63.52638244,9.1,,2.4,65,,1,0
5,-20.24650449,11.12612611,74.73242037,9.1,,2.3,75,,1,0
6,-8.5410404,11.70546409,84.43478443,11.3,,3.9,78,,1,0
7,3.357280045,11.89832044,93.59228802,13.3,,5.5,75,,2,0.7
8,15.13342,11.77613995,103.0213491,12.1,,9.3,84,,4,2.6
9,26.43603499,11.302615,113.5934956,9.8,,7.4,90,,4,6.3
10,36.75584272,10.31980772,126.4159649,8.4,,6.4,85,,3,95.7
11,45.25529008,8.499447363,142.865482,9.3,,7,65,,1,120.1
12,50.63386941,5.378579323,163.8684865,8.2,,7.7,73,,2,98
13,51.50821841,0.874349003,172.1954585,8.6,,8.6,66,,2,84
14,47.59217917,-3.916039239,210.2263094,8.9,,8.4,62,,1,124.8
15,40.02542658,-7.566752595,228.25631,9.3,,8.3,60,,1,85.5
16,30.23051825,-9.794908322,242.1980075,8.6,,7,65,,2,85.3
17,19.20434136,-11.02617689,253.4226128,8.2,,7.9,62,,1,35.6
18,7.550279571,-11.65406179,263.1475001,7.6,,7.2,64,,1,3
19,-4.340506092,-11.89078566,272.3089601,6.9,,7.4,71,,1,0
20,-16.15216203,-11.81165594,281.7208123,6.9,,5.7,72,,1,0
21,-27.53691756,-11.38475552,292.2683835,6.7,,5.5,77,,1,0
22,-37.99029007,-10.45337251,305.1067662,7.2,,4.9,71,,1,0
23,-46.66652884,-8.676238775,321.7375815,7,,4.6,73,,1,0
0,-51.83135121,-5.164822367,343.556991,6.7,,3.8,73,,1,0
1,-52.7032503,-0.871899085,351.8543063,5.8,,2.8,78,,1,0
2,-48.66837831,4.03487199,31.06565815,5.2,,1.9,85,,1,0
3,-40.95080963,7.717568671,49.28804216,4.8,,2.8,89,,1,0
4,-31.03412533,9.916684306,63.25440411,4.3,,1.6,89,,1,0
5,-19.92831282,11.10581251,74.45587197,3.4,,1.1,89,,1,0
6,-8.233266471,11.69504635,84.15985395,3.4,,1.2,90,,1,0.5
7,3.663944634,11.8972111,93.31853407,2.7,,1.4,91,,1,15.7
8,15.44810688,11.78416224,102.7477005,4.8,,1.6,89,,1,51.5
9,26.7682311,11.32012423,113.3233403,7.2,,0.9,80,,1,95.6
10,37.11487502,10.34664392,126.1663785,9.2,,2.7,67,,1,121.9
11,45.64598739,8.531112369,142.6848401,11.5,,2.9,56,,1,144.3
12,51.04435106,5.398363671,163.8456463,12.9,,4.1,37,,1,149.9
13,51.90097917,0.85662811,172.0015356,14.2,,4.7,36,,1,149.7
14,47.9309149,-3.970064266,210.5718783,13.7,,4.8,38,,1,133.3
15,40.30441561,-7.626499294,228.6507728,13.7,,5.8,36,,1,104.7
16,30.46329121,-9.841124398,242.5901461,13.3,,6,36,,1,73.9
17,19.40733403,-11.05595719,253.8009559,13,,5.3,39,,1,29.2
18,7.737878153,-11.66945587,263.5161666,11.7,,4.5,39,,1,2.7
19,-4.15567363,-11.89355178,272.676768,10.6,,3,45,,2,0
20,-15.95771098,-11.80203735,282.0972862,10,,3.7,44,,1,0
21,-27.31904135,-11.36133037,292.6606658,9,,1.6,48,,1,0
22,-37.7326141,-10.41357275,305.5119033,7.8,,1.4,57,,1,0
23,-46.35220234,-8.619588242,322.12174,6.9,,0.7,61,,1,0
0,-51.45511333,-5.102910987,343.8235523,6.5,,1.6,66,,1,0
1,-52.29344715,-0.838333819,351.802929,7.5,,1.7,64,,1,0
2,-48.26839676,4.025050393,30.92311878,5.9,,0.4,68,,1,0
3,-40.58169031,7.68670645,49.04939908,5.3,,0.6,75,,1,0
4,-30.69442869,9.887261619,62.9848848,4.5,,0.1,76,,2,0
5,-19.60903413,11.08539456,74.18086296,6.6,,1.1,71,,4,0
6,-7.924629043,11.68440509,83.88572957,6.9,,1.5,69,,4,0
7,3.971204644,11.89583369,93.04496486,7.9,,1.1,65,,4,2.9
8,15.76312525,11.7919206,102.4736264,8.8,,1.7,64,,4,10.5
9,27.10055198,11.33742673,113.0520902,9.8,,1.2,62,,4,32.4
10,37.47396209,10.37341011,125.9150571,11.5,,1.7,66,,4,89.8
11,46.03686978,8.562907689,142.5025432,13.7,,2.7,71,,2,107.5
12,51.45511333,5.418243552,163.8235523,15.7,,2.1,66,,3,121.6
13,52.29344715,0.838333819,171.802929,17.3,,2.8,66,,3,119.1
14,48.26839676,-4.025050393,210.9231188,18.4,,2.6,63,,3,111.8
15,40.58169031,-7.68670645,229.0493991,19.7,,3.4,57,,1,82.2
16,30.69442869,-9.887261619,242.9848848,19.8,,2.9,60,,2,26.9
17,19.60903413,-11.08539456,254.180863,17.4,,3.4,71,,3,18.1
18,7.924629043,-11.68440509,263.8857296,14.9,,2.5,79,,3,2.5
19,-3.971204644,-11.89583369,273.0449649,13.3,,2.7,87,,3,0
20,-15.76312525,-11.7919206,282.4736264,12.1,,2.6,92,,2,0
21,-27.10055198,-11.33742673,293.0520902,11.3,,1.8,97,,3,0
22,-37.47396209,-10.37341011,305.9150571,11.4,,1.2,98,,4,0
23,-46.03686978,-8.562907689,322.5025432,11.4,,1.7,98,,1,0
0,-51.07842427,-5.041554492,344.0867745,11.1,,2.6,99,,4,0
1,-51.88354713,-0.805122859,351.7514343,10.4,,2.7,100,,4,0
2,-47.86797426,4.015572868,30.78369022,9.7,,2.6,100,,4,0
3,-40.21169189,7.656282375,48.81406805,9.5,,1.1,100,,3,0
4,-30.35371487,9.857977022,62.71779783,7.7,,1.3,100,,1,0
5,-19.28883754,11.06487732,73.90739512,6.9,,1.3,100,,1,0
6,-7.6152933,11.67354424,83.61242387,5.4,,1.5,100,,1,0.7
7,4.278896468,11.89418977,92.77159378,5.5,,0.2,100,,2,19.1
8,16.07831073,11.79941426,102.1991325,7.4,,2.3,78,,1,61.6
9,27.43283095,11.35452022,112.7797314,9.7,,2,69,,1,98.4
10,37.83293645,10.4001055,125.6619476,12.3,,2.3,58,,1,124.6
11,46.42777776,8.594841314,142.3184847,13.6,,4.6,50,,1,144.8
12,51.8660172,5.438239437,163.8020965,15.3,,4.2,33,,1,155.1
13,52.68549969,0.819482492,171.5996944,16,,3.1,37,,1,153.1
14,48.60452339,-4.080976305,211.2799283,16.3,,4.3,32,,1,140.1
15,40.85718618,-7.747337205,229.4520294,16.6,,4.8,38,,1,114
