hour,altitude,altitude_change,azimuth,temperature,rainfall,windvelocity,humidity,snowfall,sky,output
8,1.952794179,10.89994762,118.5487815,-9.1,,1.9,55,,2,11.3
9,11.91901179,9.966217615,128.4516743,-7.2,,0.7,50,,3,34.9
10,20.49236342,8.573351629,139.9786218,-6,,1.3,45,,3,53.1
11,27.06198523,6.56962181,153.4919443,-5.3,,1.9,38,,3,64.5
12,30.93043163,3.868446393,168.8791174,-3.5,,2.7,33,,2,93
13,31.54628285,0.615851221,174.7599566,-2,,3.4,27,,1,104.4
14,28.80947169,-2.736811157,201.1260201,-1,,2.9,29,,1,92.1
15,23.13785994,-5.671611747,215.3680196,-0.7,,3.2,27,,1,55.3
16,15.21181044,-7.926049509,227.5883912,-2,,2.4,33,,1,21.4
17,5.688817575,-9.52299286,238.0227619,-2.4,,2.7,37,,1,1.4
18,-4.917241836,-10.60605941,247.1583123,-2.9,,2.2,43,,3,0
19,-16.23287638,-11.31563454,255.5413906,-2.8,,2.3,48,,2,0
20,-27.97858874,-11.74571237,263.7657593,-2.9,,1.9,50,,4,0
21,-39.91080891,-11.93222017,272.6090789,-2.6,,1.8,55,,4,0
22,-51.73437043,-11.82356152,283.4275406,-3,,2.5,70,,3,0
23,-62.87571638,-11.14134594,299.3353879,-3.5,,1.3,81,,4,0
0,-71.43761303,-8.561896659,328.3531334,-3.2,0,1.5,79,,4,0
1,-73.2297447,-1.792131663,344.6186436,-3.1,,0.9,78,,4,0
2,-66.40753957,6.822205128,51.88141552,-2.9,,1.5,84,,4,0
3,-55.85434274,10.55319683,71.3285724,-2.6,0,1.1,85,,4,0
4,-44.19598541,11.65835733,83.53702679,-2.4,,0.7,85,,4,0
5,-32.2634692,11.9325162,92.92666786,-2.2,,0.3,84,,4,0
6,-20.41622117,11.84724804,101.2909651,-2.9,0.1,0,91,0.1,4,0
7,-8.904784896,11.51143627,109.5557618,-3.2,,1,94,,2,0
8,2.01128657,10.91607147,118.3611325,-4.2,,0,96,,1,7
9,11.99871422,9.987427646,128.268139,-1,,0.3,92,,1,40.5
10,20.59816401,8.599449791,139.8018564,2.1,,1.9,62,,1,73.7
11,27.19717429,6.599010286,153.3317922,3.1,,3,37,,1,91.8
12,31.09408121,3.896906921,168.7523175,4.5,,3.7,30,,1,103.2
13,31.73132257,0.637241359,174.83744,4.7,,4.2,19,,1,98.5
14,29.00478634,-2.726536232,201.1019619,5,,3.5,16,,1,92.1
15,23.333385,-5.671401345,215.3887058,4.7,,4.7,14,,1,55.6
16,15.40154693,-7.931838062,227.6411695,3.2,,3.6,19,,1,25.5
17,5.870512465,-9.531034468,238.0978317,2.5,,2.6,22,,1,4.1
18,-4.743510441,-10.61402291,247.2503385,1.1,,2,28,,1,0
19,-16.06572349,-11.32221305,255.6488354,-0.7,,0.9,47,,1,0
20,-27.81570471,-11.74998122,263.8900183,-2,,0.3,58,,1,0
21,-39.74876739,-11.93306268,272.7536953,-2.9,,0.5,65,,1,0
22,-51.5678114,-11.81904401,283.5954206,-3,,0.7,68,,1,0
23,-62.69619651,-11.12838512,299.5098297,-3.6,,0.6,77,,1,0
0,-71.23677336,-8.54057684,328.3945152,-4.2,,0.3,81,,1,0
1,-73.06623706,-1.829463705,345.0235333,-4.7,,0.4,83,,1,0
2,-66.32161775,6.744619313,51.42741602,-5.6,,0.1,86,,1,0
3,-55.80753255,10.5140852,70.98002491,-5.9,,0.3,88,,1,0
4,-44.16323721,11.64429534,83.26010918,-6.4,,0.5,88,,1,0
5,-32.23246168,11.93077553,92.69152299,-6.2,,0.1,92,,1,0
6,-20.37960487,11.85285681,101.0798073,-6.9,,0.5,93,,1,0
7,-8.856990732,11.52261414,109.3578705,-7.3,,0,93,,1,0.1
8,2.075375414,10.93236615,118.1702114,-7.2,,0,91,,1,15.5
9,12.08425056,10.00887515,128.0818437,-2.3,,0.5,70,,1,49.3
10,20.71005949,8.625808924,139.6230584,-0.8,,1.1,61,,1,77
11,27.33865848,6.628598988,153.1707369,2.2,,1.3,39,,1,88.7
12,31.26402171,3.92536323,168.6262558,4,,1.1,32,,1,88.6
13,31.92229685,0.658275147,174.9122558,5.9,,1.3,36,,2,90
14,29.20532228,-2.716974577,201.0822289,6.3,,3,41,,1,74.7
15,23.53323948,-5.672082801,215.4147291,6.8,,2.6,39,,1,43.9
16,15.59474775,-7.938491728,227.6997382,5.4,,2.6,45,,2,16.2
17,6.054947302,-9.539800446,238.1788662,4.2,,2.1,51,,2,1.2
18,-4.567588787,-10.62253609,247.3484554,3,,0.9,56,,2,0
19,-15.8967528,-11.32916401,255.7625978,1,,0.4,63,,3,0
20,-27.65119251,-11.75443972,264.0210332,0,,0.1,71,,2,0
21,-39.58507241,-11.93387989,272.9058384,-0.8,,0,75,,3,0
22,-51.3992692,-11.8141968,283.7720997,-1.3,,0,82,,3,0
23,-62.51385379,-11.11458458,299.6950502,-0.3,,0.9,75,,4,0
0,-71.03141243,-8.517558649,328.4493052,-0.8,,0,80,,3,0
1,-72.89552747,-1.864115034,345.4182266,-0.4,,0.2,75,,4,0
2,-66.22838838,6.667139092,50.97050813,-1.6,,0,81,,3,0
3,-55.75438229,10.47400609,70.62588491,-1.7,,0.1,84,,3,0
4,-44.12474567,11.62963662,82.97791815,-2.3,,0,87,,3,0
5,-32.19598637,11.9287593,92.45174028,-2.1,,0.1,89,,3,0
6,-20.33759455,11.85839183,100.8645646,-2,,0,87,,3,0
7,-8.803742107,11.53385244,109.1563549,-1.4,,0.7,83,,3,0
8,2.145075488,10.94881759,117.9760981,-0.6,,0.6,79,,4,4.3
9,12.1756217,10.03054621,127.8928588,0.4,,0.6,74,,4,19.8
10,20.82803745,8.652415752,139.4422903,3.2,,1.1,65,,3,51.8
11,27.48641309,6.658375639,153.0088375,5,,2,59,,3,75.2
12,31.44021614,3.953803054,168.5009965,6.2,,2.5,58,,3,82.6
13,32.11915426,0.67893812,174.9843289,7.1,,0.8,56,,3,56
14,29.41101201,-2.708142249,201.0668983,8.1,,1.5,51,,3,60.7
15,23.73734294,-5.673669079,215.4461532,8.3,,1.1,49,,2,36.3
16,15.79132598,-7.946016952,227.7641386,7.7,,0.7,49,,2,17.4
17,6.242035081,-9.549290902,238.2658835,6.6,,0.2,52,,1,2.2
18,-4.389559378,-10.63159446,247.4526606,3.1,,0.6,64,,1,0
19,-15.72603923,-11.33647986,255.882656,1.6,,0.1,73,,1,0
20,-27.48511743,-11.75907819,264.1587611,0.9,,0.4,78,,3,0
21,-39.41977805,-11.93466062,273.0654364,1.4,,1,76,,3,0
22,-51.22878656,-11.80900851,283.9574547,2.1,,0.6,78,,3,0
23,-62.32872608,-11.09993952,299.8908214,3.5,,1.2,70,,1,0
0,-70.82159497,-8.492868885,328.5171594,3.7,,1.6,72,,4,0
1,-72.71769216,-1.896097192,345.8023097,3.3,,1.2,76,,3,0
2,-66.12781077,6.589881389,50.51130236,2.7,,1.2,83,,3,0
3,-55.69482044,10.43299033,70.26648386,2.4,,1.5,87,,4,0
4,-44.08044462,11.61437582,82.69065448,2.2,,2.1,82,,3,0
5,-32.15398947,11.92645515,92.20746146,1.3,,1.9,76,,3,0
6,-20.29015001,11.86383945,100.6453482,0,,3.4,58,,1,0
7,-8.745012739,11.54513727,108.951308,-0.8,,3,53,,1,0
8,2.220399069,10.96541181,117.7788728,-1.5,,3.4,54,,1,10.1
9,12.27282607,10.052427,127.7012544,-0.5,,3.2,47,,1,44.6
10,20.95208323,8.679257161,139.259614,0.5,,3.7,38,,1,77.3
11,27.64041141,6.688328186,152.846152,1.3,,4.1,33,,1,96.8
12,31.62262576,3.982214347,168.376603,1.7,,4.9,29,,1,104.9
13,32.32184168,0.699215922,175.0535845,2,,4.6,27,,1,100.9
14,29.62178643,-2.700055254,201.0560475,2.5,,4.7,26,,1,90.6
15,23.94561349,-5.676172936,215.4830411,2.2,,3.9,28,,1,58.2
16,15.99119374,-7.954419756,227.8344105,0.6,,4.6,28,,1,27.2
17,6.43168834,-9.559505398,238.3589,-0.2,,3.9,33,,1,4.9
18,-4.209504621,-10.64119296,247.5629497,-1.1,,3.7,35,,1,0
19,-15.55365713,-11.34415251,256.0089863,-1.6,,2.6,31,,1,0
20,-27.31754362,-11.76388649,264.303157,-2.3,,3,33,,1,0
21,-39.25293686,-11.93539324,273.2324148,-3.2,,3.3,35,,1,0
22,-51.05640426,-11.8034674,284.1513596,-4,,2.4,39,,1,0
23,-62.14084917,-11.0844449,300.096912,-4.5,,2.1,40,,1,0
0,-70.60738371,-8.466534542,328.5977253,-5,,0.8,42,,1,0
1,-72.53281145,-1.925427745,346.1754193,-5.4,,0.8,45,,1,0
2,-66.01985133,6.512960125,50.05040463,-6.7,,0.5,52,,1,0
3,-55.62878002,10.3910713,69.90215866,-6.8,,1,56,,1,0
4,-44.03027123,11.5985088,82.39852301,-7.1,,0.5,59,,1,0
5,-32.10642002,11.92385121,91.95883077,-6.7,,1.2,58,,1,0
6,-20.23723378,11.86918624,100.4222706,-6.9,,0.9,60,,1,0
7,-8.68077899,11.55645479,108.7428232,-7.5,,0.6,66,,1,0.3
8,2.301355863,10.98213485,117.5786157,-6.7,,2,62,,1,11.2
9,12.37585967,10.0745038,127.5070999,-5.1,,1.3,59,,3,12.9
10,21.08217988,8.706320214,139.0750903,-3.7,,1.1,60,,3,43
11,27.8006247,6.71844482,152.6827376,-1.1,,2.2,57,,4,30.7
12,31.81121,4.010585296,168.2531381,0.2,0,1.4,58,,4,31.7
13,32.5303043,0.719094307,175.1199479,2.6,,1.2,61,,4,33.8
14,29.83757476,-2.69272954,201.0497533,5.4,,3.3,54,,3,28.8
15,24.15796786,-5.679606908,215.5254547,4.9,0,4.5,56,,3,27.5
16,16.19426214,-7.963705715,227.9105921,4.4,,4.2,57,,4,6.9
17,6.623819201,-9.570442939,238.4579301,4,,3,61,,3,0.9
18,-4.027506773,-10.65132597,247.679316,3.4,,2.5,69,,3,0
19,-15.37968014,-11.35217337,256.1415626,3.6,,2.3,70,,2,0
20,-27.14853412,-11.76885398,264.4541738,2.8,,2.2,71,,1,0
21,-39.08459984,-11.93606571,273.4066971,1.9,,1.6,71,,1,0
22,-50.88216122,-11.79756138,284.353686,1.2,,2.2,74,,1,0
23,-61.95025674,-11.06809552,300.313088,0.6,,2,75,,1,0
0,-70.38883956,-8.438582814,328.6906436,-1.8,,0.8,89,,1,0
1,-72.34096942,-1.952129862,346.5372419,-2.8,,0.4,91,,1,0
2,-65.90448367,6.43648575,49.58841409,-3.5,,0,92,,1,0
3,-55.55619879,10.34828488,69.53325081,-3.8,,0.5,96,,1,0
4,-43.9741662,11.58203259,82.10173225,-4.5,,0.5,96,,1,0
5,-32.05323015,11.92093604,91.70599472,-4.1,,0.3,98,,1,0
6,-20.17881123,11.87441892,100.1954456,-4.7,,0.2,97,,1,0
7,-8.611019955,11.56779128,108.5309944,-4.4,,0.2,98,,1,0.1
8,2.387952941,10.9989729,117.375407,-4,,1.2,99,,1,11.7
9,12.48471598,10.09676304,127.3104643,-1.3,,0,98,,1,43
10,21.21830814,8.733592156,138.8887789,1.5,,1.4,80,,1,61.8
11,27.96702211,6.748713978,152.5186498,4.9,,1.6,69,,1,73.8
12,32.00592644,4.038904331,168.1306637,5.9,,2.5,58,,3,40.4
13,32.7444856,0.738559153,175.1833447,6.6,,2.5,53,,3,63.1
14,30.05830461,-2.686180987,201.0480924,7.4,,2.2,48,,3,53.3
15,24.37432132,-5.683983288,215.5734556,7.4,,3,51,,2,48.8
16,16.40044138,-7.973879941,227.9927202,5.8,,4.2,46,,1,20.2
17,6.818339418,-9.582101963,238.5629863,4.9,,3.3,59,,1,4.1
18,-3.843647891,-10.66198731,247.8017508,3.2,,1.2,66,,1,0
19,-15.2041812,-11.36053331,256.2803568,1.9,,0.6,69,,1,0
20,-26.9781508,-11.77396959,264.6117618,-0.2,,0,82,,1,0
21,-38.9148164,-11.9366656,273.5882041,-0.9,,0.8,82,,1,0
22,-50.70609447,-11.79127808,284.5643029,-1.4,,0.2,86,,1,0
23,-61.75698055,-11.05088608,300.5391128,-2.1,,0.4,90,,1,0
0,-70.16602166,-8.409041101,328.7955496,-2.3,,0.4,90,,1,0
1,-72.14225355,-1.976231898,346.8875127,-2.7,,0.4,95,,1,0
2,-65.78168874,6.360564816,49.12592089,-3,,0.6,96,,1,0
3,-55.47701945,10.30466929,69.16010563,-3.4,,0.2,96,,1,0
4,-43.91207392,11.56494553,81.80049408,-3.6,,0.1,97,,1,0
5,-31.99437516,11.91769876,91.44910193,-3.6,,0,99,,1,0
6,-20.11485068,11.87952448,99.96498801,-3.6,,0.1,99,,2,0
7,-8.535717548,11.57913313,108.315916,-3.8,,0,99,,1,0
8,2.480194665,11.01591221,117.1693265,-3.6,,0,100,,1,6.5
9,12.59938592,10.11919125,127.1114159,-1.2,,0,100,,1,33.7
10,21.36044635,8.761060435,138.7007388,2.2,,0.2,78,,1,56.8
11,28.13957071,6.779124361,152.3539434,5.4,,2.3,74,,1,76.6
12,32.20673085,4.067160136,168.0092408,7.4,,2,58,,1,93.1
13,32.96432732,0.757596468,175.2437009,8,,3.5,33,,1,89.8
14,30.28390192,-2.680425393,201.0511414,8.2,,4.4,27,,1,86.2
15,24.59458781,-5.689314113,215.6271039,7.7,,4,27,,1,55.1
16,16.60964074,-7.984947067,228.08083,6.2,,3.8,36,,1,26.6
17,7.015160418,-9.594480325,238.674079,5.4,,4.3,27,,1,5.2
18,-3.65800979,-10.67317021,247.930243,4.1,,4,31,,1,0
19,-15.0272325,-11.36922271,256.4253382,2.8,,1.8,39,,1,0
20,-26.8064543,-11.7792218,264.7758693,1.7,,2.1,40,,1,0
21,-38.74363441,-11.93718011,273.7768546,1.5,,2.8,34,,1,0
22,-50.52823925,-11.78460483,284.7830767,0.5,,2.1,34,,1,0
23,-61.56105045,-11.03281121,300.7747473,0.3,,2.7,33,,1,0
0,-69.93898748,-8.377937025,328.9120742,-0.8,,2.5,35,,1,0
1,-71.93675445,-1.997766977,347.2260135,-1,,2.8,35,,1,0
2,-65.65145486,6.285299595,48.66350407,-1.7,,1.5,36,,1,0
3,-55.39118989,10.26026497,68.78307132,-3.2,,0.9,42,,1,0
4,-43.84394269,11.5472472,81.49502331,-3.1,,1.8,44,,1,0
5,-31.92981367,11.91412902,91.18830291,-4.9,,0.5,51,,1,0
6,-20.04532351,11.88449016,99.73101392,-5.4,,0.6,55,,1,0
7,-8.454856586,11.59046692,108.097683,-6,,0.6,60,,1,0.3
8,2.578082619,11.03293921,116.960454,-6.1,,0.4,68,,1,14.3
9,12.71985776,10.14177514,126.9100221,-2.9,,0.8,51,,1,49.4
10,21.50857047,8.788712703,138.5110274,-0.1,,0.7,40,,1,74.7
11,28.31823541,6.809664943,152.1886717,3.3,,1.1,28,,1,90.1
12,32.41357707,4.095341661,167.8889295,3.5,,1.4,24,,1,98.3
13,33.18976947,0.776192402,175.3009426,5.5,,1.9,20,,1,95.9
14,30.51429101,-2.675478462,201.0589764,6.3,,2.1,16,,1,84.6
15,24.81867987,-5.695611141,215.686459,6.3,,4,17,,1,57.5
16,16.82176865,-7.996911223,228.1749548,4.3,,3.4,21,,1,26.5
17,7.214193359,-9.607575287,238.7912165,2.8,,2.8,22,,1,4.7
18,-3.470673985,-10.68486734,248.0647795,0.9,,2.2,32,,1,0
19,-14.84890541,-11.37823143,256.5764742,0,,1.8,42,,3,0
20,-26.63350408,-11.78459866,264.9464423,-0.2,,1.7,48,,3,0
21,-38.57110018,-11.9375961,273.9725649,-2.1,,0,56,,1,0
22,-50.34862895,-11.77752878,285.0098718,-2.5,,0.6,58,,1,0
23,-61.3624945,-11.01386554,301.0197507,-3.4,,0.4,65,,2,0
0,-69.70779294,-8.345298445,329.0398449,-3.5,,0.4,66,,3,0
1,-71.72456552,-2.016772581,347.5525717,-3.7,,0.6,65,,2,0
2,-65.51377779,6.21078773,48.20172959,-3.7,,0.4,65,,4,0
3,-55.29866335,10.21511444,68.40249808,-3.9,,0.7,68,,3,0
4,-43.76972482,11.52893853,81.18553738,-4.5,,0.7,72,,3,0
5,-31.85950775,11.91021708,90.92374986,-5,,0,78,,3,0
6,-19.97020425,11.8893035,99.49364014,-5.1,,0,79,,3,0
7,-8.368424877,11.60177937,107.8763901,-5.8,,0.5,84,,1,0.1
8,2.681615544,11.05004042,116.748869,-5.9,,0,88,,1,10.2
9,12.84611713,10.16450158,126.7063498,-2.1,,0.4,72,,2,41.2
10,21.66265396,8.816536836,138.3197013,1.6,,1.7,36,,1,67.2
11,28.50297894,6.840324981,152.0228867,3,,2.8,38,,1,90.5
12,32.62641707,4.123438131,167.7697889,3.8,,3.7,23,,1,103.4
13,33.42075033,0.79433326,175.3549966,3.9,,4.3,23,,1,108.4
14,30.74939454,-2.671355798,201.071673,3.8,,4.8,24,,1,88.4
15,25.0465087,-5.702885838,215.7515792,3,,4,24,,1,56.1
16,17.03673268,-8.00977602,228.2751263,1.7,,3.9,27,,1,27.8
17,7.415349173,-9.621383506,238.9144049,0.9,,4,25,,1,5.4
18,-3.281721642,-10.69707081,248.2053448,-0.1,,3.7,26,,1,0
19,-14.66927048,-11.38754884,256.7337296,-1,,2.3,29,,1,0
20,-26.4593583,-11.79008782,265.1234245,-1.8,,3,31,,1,0
21,-38.3972584,-11.9379001,274.1752493,-2,,4.2,31,,1,0
22,-50.16729524,-11.77003685,285.2445502,-2.4,,3.2,30,,1,0
23,-61.16133904,-10.99404379,301.2738802,-2.9,,3.3,30,,1,0
0,-69.47249251,-8.311153477,329.1784875,-3.3,,1.6,32,,1,0
1,-71.50578268,-2.033290162,347.8670577,-3.6,,2.3,33,,1,0
2,-65.36866073,6.137121946,47.74114834,-4.3,,1.7,35,,1,0
3,-55.19939863,10.1692621,68.01873723,-4.8,,1.8,36,,1,0
4,-43.68937686,11.51002177,80.87225587,-4.4,,3.3,36,,1,0
5,-31.78342306,11.90595381,90.65559641,-4.5,,6,38,,1,0
6,-19.88947073,11.89395233,99.25298423,-5.1,,3.4,41,,1,0
7,-8.276413301,11.61305742,107.6521327,-5.6,,2.6,43,,1,0.2
8,2.790789267,11.06720257,116.5346505,-6,,1.7,46,,1,15.8
9,12.97814688,10.18735761,126.5004649,-3.9,,2.5,40,,1,53.9
10,21.82266781,8.844520938,138.1268156,-2.9,,3.3,36,,1,82.8
11,28.69376184,6.871094025,151.8566388,0.1,,1.7,30,,1,94.8
12,32.8452009,4.151439063,167.651877,-0.4,,1.7,28,,1,105.6
13,33.65720641,0.812005506,175.4057899,1.6,,3.1,26,,1,100.2
14,30.98913352,-2.668072884,201.0893066,2.7,,3.3,23,,1,92.2
15,25.27798417,-5.71114935,215.8225216,2.1,,3.1,27,,1,61.9
16,17.25443965,-8.023544526,228.3813742,0.1,,4.4,35,,1,28.4
17,7.618538621,-9.635901027,239.0436481,-0.2,,3.2,41,,1,6.1
18,-3.091233522,-10.70977214,248.3519208,-1.3,,2.3,49,,1,0
19,-14.48839734,-11.39716381,256.8970672,-2.1,,1.3,53,,1,0
20,-26.28407386,-11.79567652,265.3067574,-3.2,,0.2,57,,1,0
21,-38.2221522,-11.93807835,274.3848195,-3.8,,0.3,62,,1,0
22,-49.98426803,-11.76211583,285.4869715,-3.8,,1.7,58,,1,0
23,-60.9576088,-10.97334077,301.5368916,-3.3,,1.7,49,,1,0
0,-69.23313932,-8.275530515,329.3276261,-3.4,,2.1,50,,1,0
1,-71.28050407,-2.047364751,348.1693832,-3.9,,1.1,51,,1,0
2,-65.21611428,6.064389788,47.28229444,-5.8,,0.7,61,,1,0
3,-55.09336023,10.12275405,67.63214023,-6.9,,0.5,68,,1,0
4,-43.60285973,11.4905005,80.55540014,-7.7,,0.7,72,,1,0
5,-31.70152898,11.90133075,90.38399745,-8.2,,0.3,79,,1,0
6,-19.80310412,11.89842486,99.00916437,-8.2,,0.7,77,,1,0
7,-8.178815897,11.62428822,107.4250059,-8.3,,0.4,80,,1,0.1
8,2.905596636,11.08441253,116.3178772,-8.1,,0.6,79,,1,17
9,13.11592709,10.21033045,126.2924322,-4.1,,1,68,,1,49.9
10,21.98858045,8.872653355,137.9324241,-2.9,,1.8,62,,1,78.7
11,28.89054238,6.901961933,151.6899772,-0.1,,1.9,53,,1,95.5
12,33.06987665,4.179334275,167.5352506,2.2,,1.5,42,,1,102.1
13,33.89907243,0.829195778,175.4532501,4.8,,1.9,40,,2,77.5
14,31.23342736,-2.665645075,201.1119519,4.6,,2.5,45,,3,55.9
15,25.51301487,-5.72041249,215.8993419,4.3,,2.3,50,,3,36.9
16,17.47479561,-8.038219253,228.4937264,4,,3.1,55,,4,20.2
17,7.823672349,-9.651123263,239.1789477,3.9,,2.4,59,,4,3.9
18,-2.899289928,-10.72296228,248.5044876,2.5,,2.5,64,,3,0
19,-14.3063547,-11.40706477,257.0664472,2.8,,2.8,65,,4,0
20,-26.10770632,-11.80135163,265.4963803,2.1,,2,71,,4,0
21,-38.04582314,-11.93811681,274.6011854,1.9,,1.8,73,,4,0
22,-49.79957553,-11.7537524,285.7369935,1.9,,2.3,73,,4,0
23,-60.75132699,-10.95175146,301.8085393,1.6,,1.1,75,,4,0
0,-68.98978524,-8.238458254,329.4868846,1.3,,1,77,,4,0
1,-71.04882984,-2.059044598,348.459499,1.4,,0.8,79,,4,0
2,-65.05615642,5.992673422,46.82568356,1.2,,0.9,81,,4,0
3,-54.98051852,10.0756379,67.2430578,2.5,0.4,2.5,92,,4,0
4,-43.51013886,11.47037966,80.23519286,2.5,,3.4,86,,1,0
5,-31.61379874,11.89634012,90.10910884,1.9,,2.2,84,,3,0
6,-19.71108908,11.90270966,98.76229915,2.6,,1.7,79,,3,0
7,-8.075629936,11.63545914,107.1951048,2.5,,2.6,73,,1,0.1
8,3.026027455,11.10165739,116.098627,1.5,,2.1,78,,1,5.9
9,13.25943501,10.23340755,126.0823158,1.8,,3.9,59,,2,37.3
10,22.16035769,8.900922683,137.7365793,2.3,,4.6,41,,1,71
11,29.09327657,6.932918876,151.5229495,3.6,,3.8,32,,1,98.1
12,33.30039047,4.207113896,167.4199657,3.9,,4.1,25,,1,105.9
13,34.14628136,0.845890898,175.4973053,4.2,,5.1,26,,1,103.6
14,31.48219378,-2.664087581,201.1396829,4.5,,4.5,27,,1,92.8
15,25.75150807,-5.730685714,215.9820947,4.5,,4.4,25,,1,61.8
16,17.69770594,-8.053802131,228.6122086,3,,4.9,31,,1,30.8
17,8.030660945,-9.667044993,239.3203029,2.6,,3.4,31,,1,7
18,-2.70597065,-10.73663159,248.6630223,1.2,,2.4,35,,1,0
19,-14.12321028,-11.41723963,257.2418278,0.5,,2.2,38,,1,0
20,-25.93030993,-11.80709965,265.6922302,-0.1,,2.1,37,,1,0
21,-37.86831114,-11.93800121,274.8242545,-0.5,,3.4,32,,1,0
22,-49.6132443,-11.74493316,285.9944716,-1.4,,2.4,35,,1,0
23,-60.54251536,-10.92927106,302.0885765,-2,,1,37,,1,0
0,-68.74248108,-8.199965712,329.6558875,-2.7,,1.7,41,,1,0
1,-70.81086189,-2.068380814,348.7373925,-3.3,,0.3,43,,1,0
2,-64.88881242,5.92204947,46.37181144,-4,,0.5,45,,1,0
3,-54.86084987,10.02796255,66.85183898,-4.9,,0.5,49,,1,0
4,-43.41118436,11.44966552,79.91185761,-5,,1.3,48,,1,0
5,-31.5202095,11.89097486,89.83108721,-5.7,,0.8,54,,1,0
6,-19.61341384,11.90679566,98.51250745,-5.6,,0.6,57,,1,0
7,-7.966856006,11.64655783,106.9625243,-6.3,,0.6,62,,1,0.2
8,3.152068419,11.11892442,115.8769775,-6.1,,0.9,61,,1,16
9,13.40864497,10.25657655,125.8701786,-3,,0.8,53,,1,53.4
10,22.33796275,8.92931778,137.5393322,0,,2.4,38,,1,81.5
11,29.30191811,6.963955357,151.3556014,2.1,,1.2,31,,1,98.1
12,33.53668649,4.234768386,167.3060766,3.8,,1.6,29,,1,104.7
13,34.39876438,0.862077886,175.5378842,5,,0.8,25,,2,101.7
14,31.73534893,-2.663415455,201.1725734,4.2,,2.1,24,,2,100.4
15,25.99336983,-5.741979096,216.070833,6,,1.6,21,,2,68.3
16,17.92307534,-8.070294487,228.7368445,4.8,,1.2,23,,1,29.3
17,8.239414995,-9.683660349,239.4677105,3.7,,3,30,,2,7.7
18,-2.511354902,-10.7507699,248.8275,1.6,,1.9,37,,2,0
19,-13.93903077,-11.42767586,257.4231645,0.3,,0.9,41,,1,0
20,-25.75193752,-11.81290675,265.8942418,-0.1,,1.4,46,,2,0
21,-37.68965458,-11.93771706,275.0539322,-1.1,,0.4,51,,3,0
22,-49.42529927,-11.73564468,286.2592593,-0.6,,1.4,50,,4,0
23,-60.33119435,-10.90589508,302.3767554,-0.6,,0.9,55,,4,0
0,-68.4912766,-8.160082252,329.8342602,-2.1,,0.1,62,,3,0
1,-70.56670364,-2.075427039,349.0030856,-2.3,,1,69,,3,0
2,-64.71411475,5.85258889,45.92115254,-2.1,,0.3,67,,4,0
3,-54.73433677,9.97977798,66.45883018,-2.5,,0,69,,4,0
4,-43.30597113,11.42836564,79.58561843,-3,,0.4,72,,3,0
5,-31.42074252,11.88522861,89.55008971,-3.2,,0.7,74,,3,0
6,-19.51007027,11.91067225,98.2599083,-3.5,,0.1,74,,2,0
7,-7.852498084,11.65757218,106.7273591,-4,,0.7,78,,1,0.2
8,3.283703052,11.13620114,115.6530054,-3.5,,0.1,77,,1,13.3
9,13.56352837,10.27982532,125.6560824,-0.4,,0.4,67,,1,45.2
10,22.52135615,8.957827774,137.3407322,1.2,,1.1,57,,1,73.3
11,29.51641836,6.995062211,151.1879772,4.4,,0.8,49,,3,86.7
12,33.7787069,4.262288539,167.1936366,5.8,,1.4,47,,3,94.7
13,34.65645086,0.877743968,175.5749162,7.3,,1.7,44,,2,85.4
14,31.99280729,-2.663643575,201.2106959,8.7,,1.2,44,,3,74.2
15,26.23850498,-5.754302311,216.1656084,7.9,,2.2,44,,2,46.8
16,18.15080795,-8.087697031,228.8676554,6.2,,3.5,54,,1,17.3
17,8.449845144,-9.700962803,239.621165,4.6,,3.4,61,,1,2.8
18,-2.315521272,-10.76536642,248.9978932,3.9,,2,65,,3,0
19,-13.75388177,-11.4383605,257.6104106,2.9,,1.8,69,,3,0
20,-25.57264054,-11.81875877,266.1023475,2.3,,1.6,75,,3,0
21,-37.50989021,-11.93724967,275.2901215,2.1,,0.4,78,,4,0
22,-49.23576377,-11.72587356,286.5312082,2.2,,0.4,78,,4,0
23,-60.1173831,-10.88161933,302.6728274,2.3,,1,82,,4,0
0,-68.23622071,-8.11883761,330.0216299,2.4,,1.5,84,,4,0
1,-70.31645984,-2.080239129,349.2566324,2.2,,1.7,84,,4,0
2,-64.53210294,5.784356903,45.47415889,2.1,,1.8,81,,4,0
3,-54.60096792,9.93113502,66.06437432,1.7,,1.8,74,,4,0
4,-43.194479,11.40648892,79.25669936,1.6,,1.9,47,,4,0
5,-31.31538323,11.87909577,89.26627371,1,,2.8,43,,4,0
6,-19.40105402,11.91432922,98.00462068,0.5,,1.4,42,,4,0
7,-7.732563609,11.66849041,106.4897035,0,,2.1,38,,4,0
8,3.420911651,11.15347526,115.4267865,-0.5,,2.3,34,,4,2.3
9,13.72405361,10.30314196,125.4400876,-0.5,,1.8,31,,4,4.6
10,22.71049568,8.986442072,137.1408271,-0.6,,2.9,28,,4,12.2
11,29.73672631,7.026230626,151.0201194,-0.4,,2.3,26,,4,19.1
12,34.02639181,4.289665504,167.0826974,-0.3,,2.6,24,,4,22.3
13,34.9192684,0.892876588,175.6083313,-0.1,,2.8,23,,4,32.9
14,32.25448177,-2.664786634,201.2541227,0.3,,2.7,23,,4,79
15,26.48681715,-5.767664611,216.2664708,1.2,,3.1,19,,2,62.7
